FLAG_TSUNAMI	YEAR	MONTH	DAY	EQ_PRIMARY	LATITUDE	LONGITUDE
	2008	1	9	4.6	35.616	-0.57
	2009	1	21	4.6	-11.779	-75.626
	2009	5	17	4.6	25.212	37.597
	2015	2	20	4.6	23.663	102.907
	2016	9	12	4.6	35.769	129.227
	1963	1	31	4.5	36.9	57.8
	856	1		4.5	40	44.6
	1980	5	14	4.5	40.459	15.855
	1868	10	18	4.5	41.2	43.8
	1956	1	31	4.5	45.5	14.3
	1974	6	20	4.5	44.97	15.53
	1984	10	9	4.5	37.013	21.757
	1985	10	11	4.5	15.299	-90.863
	1854	9	22	4.5	38.06	45.03
	1982	1	11	4.5	46.975	-66.659
	1990	9	27	4.5	47.903	84.961
	2001	12	19	4.5	23.632	90.376
Tsu	1962	5	28	4.5	39.8	25
	2007	5	8	4.5	45.394	-112.13
	319	6	17	4.5	34.1	105.3
	1735	2	2	4.5	2.6	-76.5
	1972	2	10	4.5	29.7	50.9
	1978	2	15	4.5	39.69	39.79
	1978	7	29	4.5	14.843	-91.022
	1986	10	16	4.5	27.727	66.65
	1991	4	24	4.5	39.597	41.118
	1991	5	26	4.5	5.865	116.746
	1991	6	16	4.5	39.984	42.875
	1998	12	1	4.5	26.373	104.021
	2000	2	7	4.5	-26.288	30.888
	2002	6	20	4.5	25.842	88.932
	2003	7	26	4.5	38.111	28.887
	2003	10	16	4.5	19.761	-70.693
	2004	5	8	4.5	30.126	67.121
	2004	12	1	4.5	36.848	3.448
	2004	12	5	4.5	36.865	3.421
	2005	8	5	4.5	9.985	108.383
	2005	8	13	4.5	23.627	104.103
	2006	5	4	4.5	8.898	-82.543
	2006	6	13	4.5	40.27	19.96
	2006	6	20	4.5	33.068	104.95
	2006	10	27	4.5	31.56	113.21
	2007	1	9	4.5	37.021	103.911
	2007	4	16	4.5	41.172	19.897
	2007	7	13	4.5	-3.987	-79.836
	2008	3	9	4.5	23.33	70.592
	2008	5	1	4.5	33.86	48.59
	2008	12	9	4.5	32.518	105.395
	2010	5	1	4.5	30.099	80.026
	2010	12	25	4.5	-43.55	172.647
	2011	1	5	4.5	30.16	51.62
	2014	2	27	4.5	-30.679	121.187
	2014	5	8	4.5	26.387	68.358
	1982	10	17	4.4	43.164	12.586
	2005	8	14	4.4	17.398	74.118
	2005	8	16	4.4	30.924	78.56
	1972	6	21	4.4	43.8	13.3
Tsu	1978	8	14	4.4	36.63	-6.871
	1989	3	10	4.4	40.027	41.816
Tsu	1989	11	1	4.4	18.986	-68.833
	1990	8	11	4.4	-0.059	-78.449
	1992	2	4	4.4	-7.138	109.067
	1999	10	31	4.4	-13.64	-74.43
	2002	8	24	4.4	30.2	31.41
	2003	9	29	4.4	50	87.89
	2003	12	17	4.4	43.083	27.486
	2004	1	10	4.4	36.852	3.418
	2004	10	18	4.4	25.073	99.169
	2005	1	29	4.4	37.91	-1.82
	2005	11	26	4.4	38.26	38.814
	2007	8	20	4.4	17.2	73.7
	2009	3	31	4.4	13.452	-86.06
	2010	1	17	4.4	25.558	105.804
Tsu	2010	5	29	4.4	16.591	145.682
	2015	3	8	4.4	44.126	19.936
	2017	5	25	4.4	-3.054	32.893
	1911	10	15	4.3	37.7	15.2
	1842	1	2	4.3	40.5	50
	1898	1	15	4.3	36.5	54.9
	2002	10	29	4.3	37.67	15.267
	1872	12	26	4.3	48.4	23.3
Tsu	1928	5	3	4.3	40.8	26.8
Tsu	1895	9	1	4.3	40.667	-74.883
	1878	5	21	4.3	34.1	-117.3
	1975	7	11	4.3	36.32	5.241
	1985	12	25	4.3	37.688	15.068
	1987	1	26	4.3	35.964	1.374
	1988	9	6	4.3	-6.06	146.23
	2001	7	14	4.3	24.455	102.66
	2002	4	25	4.3	41.765	44.96
	2005	3	9	4.3	-26.913	26.789
	2005	3	15	4.3	17.072	73.668
	2005	12	24	4.3	38.804	26.783
	2006	8	24	4.3	45.84	-0.14
	2007	7	22	4.3	30.881	78.239
	2008	2	6	4.3	23.433	87.111
	2008	2	29	4.3	-3.7	-40.35
	2011	5	19	4.3	39.12	29.04
	2011	9	7	4.3	28.724	77.189
	1003			4.2	40.5	43.3
	1811	1	1	4.2	41.8	45.2
	2001	9	9	4.2	34.059	-118.387
	1969	12	17	4.2	-0.8	-78.3
	1983	8	6	4.2	30.349	67.84
	1985	11	7	4.2	40.31	42.307
	1990	9	26	4.2	-28.014	26.727
	1999	7	22	4.2	21.544	91.895
	2000	8	21	4.2	25.826	102.194
	2002	9	30	4.2	47.832	-3.207
	2005	10	27	4.2	23.604	107.798
	2006	12	24	4.2	26.88	76.15
	2007	7	20	4.2	37.804	-122.193
	2007	8	6	4.2	39.465	-111.237
	2013	2	15	4.2	55.15	61.41
	2017	8	21	4.2	40.78	13.945
	1947	7	10	4.1	37.5	57.8
Tsu	1784	1	7	4.1	38.317	16.4
Tsu	1784	1	19	4.1	38.167	15.633
	2004	5	19	4.1	9.926	124.038
	1986	8	3	4.1	37.2	37.3
	1991	4	20	4.1	36.416	70.912
	2000	5	7	4.1	38.164	38.777
	2006	5	7	4.1	30.79	56.7
	2006	6	3	4.1	37.605	43.787
	2006	12	31	4.1	47.449	19.343
	2008	9	3	4.1	37.507	38.503
	2008	11	22	4.1	49.914	18.455
	2008	12	10	4.1	-32.938	-69.259
	2009	3	26	4.1	22.399	85.903
	2012	5	19	4.1	-16.764	-43.999
	2014	5	17	4.1	49.915	8.624
	1885	5	1	4	41.9	47.8
	2003	6	6	4	36.87	-88.98
	1980	7	12	4	39.203	22.729
	1981	12	12	4	29.856	66.962
	1990	10	18	4	-26.39	27.349
	2004	7	30	4	39.634	43.966
	2011	10	29	4	-0.13	-78.37
	2006	12	8	3.9	47.58	7.6
	1991	2	13	3.8	44.885	6.76
	2006	6	3	3.8	-14.52	34.28
	2008	6	6	3.8	24.702	84.964
Tsu	1992	1	5	3.7	18	108
	2010	12	19	3.7	35.827	-96.772
	1973	8	18	3.5	37.66	15.167
	1982	3	28	3.5	17.25	-93.21
	2009	12	6	3.5	-26.414	27.494
	2011	10	29	3.5	27.449	88.684
	2009	8	8	3.4	29.358	105.438
	2015	2	21	3.4	44.52	18.93
Tsu	1703	7	2	3.2	44.4	8.917
	1999	2	1	3.2	42.962	46.954
	2009	9	22	3.1	-38.28	145.25
	2011	2	17	3.1	38.947	-107.497
	2004	1	10	2.2	48.758	19.217
	2013	4	18	2.1	31.817	-97.088
	2007	8	17	1.6	39.464	-111.207
